ID,cnt,time_a,time_b1,time_b2,time_b3,time_b4,time_start,time_solving,time_total,time_answer,time_irrelevant,time_explore_relevant,time_ticket_explore,time_explore_total,time_avg_explore,time_avg_btw_events,events_num,sequence,length,credit,OECD
CZE000010501869,CZE,3.7400477406883357,2.0412203288596382,0.0,0.0,0.0,1.1442438708753242,1.5965025161762023,1.6238219103079667,1.58672804703686,0.7992063962999625,1.5560472075314404,0.0,1.5676757238140637,3.214867803470662,1.9844438130575563,8.0,ab,2.0,1.0,1
CZE000023304079,CZE,3.0007198150650303,2.1972245773362196,0.0,0.0,0.0,1.1854398915668352,1.4772757932055116,1.5347605466659382,1.466899120737183,0.6059043893061566,1.3864742986964116,0.0,1.4020178274960418,2.6775909936175015,1.5151272329628591,8.0,ab,2.0,1.0,1
CZE000009201614,CZE,3.8308129500026027,2.0149030205422647,0.0,3.0155349008501706,0.0,1.3467500354027575,1.671501729820907,1.7075161627683877,1.6632944814375767,0.889981468576569,1.6452007584036408,0.0,1.6543633226685388,2.9311937524164198,1.6798415529582802,17.0,abab,4.0,1.0,1
CZE000009201615,CZE,2.667228206581955,2.5416019934645457,0.0,0.0,0.0,1.225816027107386,1.4559141431446159,1.527839831855076,1.449723356256849,0.4256782727316239,1.299436119654042,0.0,1.3122965062394296,2.60638654732571,1.441019260809137,8.0,ab,2.0,1.0,1
CZE000000900141,CZE,3.374168709274236,2.5877640352277083,0.0,0.0,0.0,1.3852268599316875,1.5638856021949263,1.6367342441384365,1.5530143072650606,0.7715658670580718,1.475716492446776,0.0,1.4921865113407131,3.056356895370426,1.8464843689173016,8.0,ab,2.0,1.0,1
CZE000000900149,CZE,2.785011242238338,1.9021075263969205,0.0,3.763522997109702,0.0,1.3050429528286707,1.7053183769448113,1.7306622908306295,1.6407200993500939,1.460215300221198,1.622473003953927,0.0,1.6933992583498318,2.302585092994046,1.1238719554122305,43.0,baabbab,7.0,1.0,1
CZE000021903845,CZE,2.653241964607215,2.917770732084279,0.0,0.0,0.0,1.3193101915340342,1.5005851478277765,1.579447255167205,1.494322568520576,0.495826021792124,1.2956149828512062,0.0,1.3122965062394296,2.7942278973432626,1.599387576580599,8.0,ab,2.0,1.0,1
CZE000021903844,CZE,1.9600947840472698,2.624668592163159,0.0,1.9740810260220096,0.0,1.4677181096275485,1.496434016604423,1.6254926510221832,1.449723356256849,1.0755215413706298,1.2775291770472348,0.0,1.3749579155093872,2.2371572877071775,1.0775588794702773,16.0,bab,3.0,1.0,1
CZE000015202770,CZE,1.840549633397487,1.824549292051046,0.0,2.9652730660692823,0.0,1.094562214229174,1.508613936101164,1.5457260008806777,1.481117713442181,0.951362544505703,1.436703034708873,0.0,1.4709586921190627,2.363993721091341,1.2593347336367684,13.0,bab,3.0,1.0,1
CZE000018603284,CZE,1.4816045409242156,1.824549292051046,0.0,3.6428355156125294,0.0,1.4524013414614256,1.5953111831156064,1.674227577961731,1.5781295203547285,0.9666950363247273,1.5535234658496013,0.0,1.5732091648477924,2.78911802439591,1.5765968061494686,13.0,bab,3.0,1.0,1
CZE000012802300,CZE,3.005682604407159,2.8213788864092133,0.0,0.0,0.0,1.1854398915668352,1.5284269505599697,1.5732091648477924,1.5224670302876946,0.5265890341390446,1.3877140040516296,0.0,1.3997043395142172,2.917770732084279,1.7047480922384253,8.0,ab,2.0,1.0,1
CZE000028705086,CZE,3.109060958860994,2.533696813957432,0.0,0.0,0.0,1.3390477938400187,1.516928056763448,1.5949121940669508,1.5099182003836584,0.554997910349126,1.4131945252404847,0.0,1.4247937615815642,2.8622008809294686,1.6606061990085,8.0,ab,2.0,1.0,1
CZE000028705080,CZE,3.4339872044851463,2.4765384001174837,0.0,2.501435951739211,0.0,1.4717601349138203,1.6214540309583532,1.6957720781953118,1.603857757940496,1.0206335762083372,1.556547600554166,0.0,1.579447255167205,2.64084145140876,1.4708517490398456,17.0,abab,4.0,1.0,1
CZE000028705083,CZE,2.766319109226186,2.509599262378372,0.0,2.151762203259462,0.0,1.508613936101164,1.5467859240506174,1.6661638131409213,1.5150431386095398,1.0549397689047313,1.4247937615815642,0.0,1.4741440143630178,2.2460147415056513,1.1974811911249525,17.0,abab,4.0,1.0,1
CZE000015602807,CZE,2.8154087194227095,2.766319109226186,0.0,0.0,0.0,1.3655228012416016,1.535888223589899,1.6137832317222527,1.4936133099283804,1.1122588588360713,1.3390477938400187,0.0,1.4237673995086404,2.791165107812717,1.7338654908091524,8.0,ab,2.0,1.0,1
CZE000016602981,CZE,3.131136910560194,2.1162555148025524,0.0,1.9600947840472698,0.0,1.2484412575662103,1.611266183359598,1.6469588638986317,1.5242759677397697,1.3827084237499474,1.4741440143630178,0.0,1.5824829988664961,2.284930157755325,1.430873992710785,17.0,abab,4.0,1.0,1
CZE000028204986,CZE,1.667706820558076,3.1484533605716547,0.0,3.4210000089583352,0.0,1.1442438708753242,1.6268171299712,1.6498471582290246,1.618705613989639,0.7992063962999625,1.5156736395255743,0.0,1.530176786686604,2.9823092530529314,1.706145716560929,13.0,bab,3.0,1.0,1
CZE000028104976,CZE,2.33214389523559,2.4423470353692043,0.0,2.3608540011180215,0.0,1.2555018606972819,1.6264870096063815,1.6601042204397003,1.4848815765755172,1.4826324605598582,1.3839715985268966,0.0,1.5875644833216505,2.379546134130174,1.2651088043544771,23.0,bab,3.0,1.0,1
CZE000028104984,CZE,3.5409593240373143,3.3877743613300146,0.0,0.0,0.0,1.3497523107612661,1.6419271029317815,1.6849121016288948,1.6379710956163664,0.6059043893061566,1.5131382945855643,0.0,1.521250839509867,3.467297183366679,2.188856327665703,8.0,ab,2.0,1.0,1
CZE000028104977,CZE,3.0155349008501706,2.1972245773362196,0.0,0.0,0.0,1.449723356256849,1.4795904790190189,1.6101756790081954,1.4693454188213473,0.6059043893061566,1.3901705641414615,0.0,1.4054380116685825,2.6878474937846906,1.5233352133806888,8.0,ab,2.0,1.0,1
CZE000011802112,CZE,2.6026896854443837,2.151762203259462,0.0,2.990719731730447,0.0,1.2484412575662103,1.5600106287932884,1.6068606898300961,1.5451936315479267,0.8590753271500405,1.4992118955762967,0.0,1.5181737883623687,1.8827312473685642,1.2426277464994573,17.0,baaaaab,7.0,1.0,1
CZE000007201296,CZE,3.8155121050473024,2.5726122302071057,0.0,0.0,0.0,1.5446596449907881,1.6504186597893882,1.7343641053425742,1.619741635847317,1.2177414206354384,1.571842395783103,0.0,1.6116281028716417,3.3758795736778655,1.8082887711792655,13.0,ab,2.0,1.0,1
CZE000006201145,CZE,3.3141860046725258,2.2512917986064953,0.0,0.0,0.0,1.2689813962850498,1.535888223589899,1.5924982483910783,1.5224670302876946,0.7856910232488903,1.4619086635586902,0.0,1.4803556690244613,2.917770732084279,1.7338654908091524,8.0,ab,2.0,1.0,1
CZE000005100934,CZE,3.8044377947482086,2.631888840136646,0.0,0.0,0.0,1.3627444919353813,1.6351748575184637,1.6818994053356533,1.6207712025340484,0.9882016178124112,1.5695400313619958,0.0,1.5888114584197814,3.380994674344636,1.8815447731558117,11.0,ab,2.0,1.0,1
CZE000003200551,CZE,3.077312260546414,2.797281334830153,0.0,0.0,0.0,1.2897528545814338,1.5403284199310368,1.5996388013001024,1.5290121414840954,0.7412763113750154,1.4054380116685825,0.0,1.426830326291512,2.94706710157271,1.751371408322767,8.0,ab,2.0,1.0,1
CZE000009801748,CZE,2.928523523860541,0.0,2.5877640352277083,0.0,0.0,1.604613560172503,1.499899813778565,1.6938333871123485,1.4892992254175486,0.65039140701146,1.368263661616458,0.9351370230918297,1.569075841178953,2.772588722239781,1.5040773967762742,9.0,ab,2.0,1.0,1
CZE000009801750,CZE,3.288401887516811,0.0,2.990719731730447,0.0,0.0,1.3294115989290574,1.6367342441384365,1.6778703607343874,1.5732091648477924,1.358504720646626,1.4559141431446159,1.197713885246772,1.6867376484233287,2.766319109226186,1.4073217283119661,20.0,aab,3.0,1.0,1
CZE000010601898,CZE,3.4719664525503626,2.8390784635086144,0.0,0.0,0.0,1.2857543837624197,1.5908695798249761,1.6361122784421052,1.5846187617731229,0.65039140701146,1.4978282341588203,0.0,1.5079582647588008,3.204776900488699,1.9600947840472698,8.0,ab,2.0,1.0,1
CZE000016502952,CZE,1.8718021769015913,0.0,3.109060958860994,0.0,0.0,1.283727105327437,1.475716492446776,1.5545373490427516,1.465250329774271,0.6059043893061566,1.0549397689047313,1.1691339637561873,1.5941113740523682,2.670694414558441,1.4190841838622361,9.0,ab,2.0,1.0,1
CZE000008801533,CZE,2.2925347571405443,2.4765384001174837,0.0,0.0,0.0,1.4054380116685825,1.4216982510658829,1.5648409517031228,1.394994650280372,0.7992063962999625,1.1916577110383635,0.0,1.2555018606972819,2.388762789235098,1.169381359556317,10.0,ab,2.0,1.0,1
CZE000022103894,CZE,1.8562979903656263,0.0,3.265759410767051,0.0,3.5234150143864045,1.4524013414614256,1.6492736224253957,1.70929123678526,1.6422274559928702,0.7992063962999625,1.5414212469191282,1.2645791653068086,1.7088985477623269,3.098589659144075,1.6329102686192425,16.0,bab,3.0,1.0,1
CZE000022103902,CZE,2.174751721484161,1.3609765531356006,0.0,2.3608540011180215,0.0,1.3889460637587359,1.4298455472897516,1.5619589416265955,1.4008644678998692,0.8365255408710492,1.364138386349311,0.0,1.3985373688298022,1.8041819892266122,0.8556661098577202,17.0,abab,4.0,1.0,1
CZE000011402031,CZE,2.2300144001592104,2.2300144001592104,0.0,0.0,0.0,1.1724865954782526,1.369620336446811,1.4585065814445473,1.3527114402391565,0.5813534384286917,1.1724865954782526,0.0,1.2093707861212477,2.2300144001592104,1.170932950247736,8.0,ab,2.0,1.0,1
CZE000011402028,CZE,2.3608540011180215,1.916922612182061,0.0,3.6027767550605247,0.0,1.3749579155093872,1.6268171299712,1.6778703607343874,1.6000267558497419,1.1442438708753242,1.575910489610151,0.0,1.6064882599167265,2.8922218969994833,1.706145716560929,13.0,bab,3.0,1.0,1
CZE000004100727,CZE,2.272125885509337,1.824549292051046,0.0,0.0,0.0,1.450620221545303,1.3310488570932806,1.5525036599970816,1.308700647385536,0.6059043893061566,1.1854398915668352,0.0,1.223156202527103,2.0731719286662407,1.0647107369924282,8.0,ab,2.0,1.0,1
CZE000004100732,CZE,1.3609765531356006,1.7578579175523736,0.0,3.186352633162641,0.0,1.2555018606972819,1.5131382945855643,1.5736623488849248,1.4957329025190125,0.824584940453818,1.4585065814445473,0.0,1.4795904790190189,2.424802725718295,1.2745029551532792,13.0,bab,3.0,1.0,1
CZE000004100726,CZE,3.6109179126442243,2.785011242238338,0.0,0.0,0.0,1.5519915159476683,1.6061149979668468,1.712589050021264,1.6004138164604336,0.65039140701146,1.5284269505599697,0.0,1.5370087668484511,3.2809112157876537,2.0265021563856167,8.0,ab,2.0,1.0,1
CZE000022703997,CZE,3.0633909220278057,2.028148247292285,0.0,0.0,0.0,1.3655228012416016,1.4848815765755172,1.5829122993297218,1.4660765372061442,0.7992063962999625,1.4020178274960418,0.0,1.4278406326508,2.6741486494265287,1.3711807233098425,10.0,ab,2.0,1.0,1
CZE000006901252,CZE,2.9069010598473755,2.8094026953624978,0.0,0.0,0.0,1.5575440929754398,1.5163019408528369,1.6744730657618268,1.509267242728173,0.554997910349126,1.3627444919353813,0.0,1.3775747218375816,2.859339648648436,1.6582280766035324,8.0,ab,2.0,1.0,1
CZE000006901259,CZE,2.066862759472976,2.2512917986064953,0.0,3.7773481021015445,0.0,1.3801579634431713,1.6351748575184637,1.6849121016288948,1.6251598572970658,0.8800361963268118,1.5941113740523682,0.0,1.6061149979668468,3.013899577673106,1.7418147927657064,13.0,bab,3.0,1.0,1
CZE000006901258,CZE,2.8791984572980396,2.6602595372658615,0.0,0.0,2.7788192719904172,1.3864742986964116,1.589637709728209,1.6540847495775262,1.5754632128599408,0.8995981924982446,1.5026258232577485,0.6706517679334236,1.523675018056175,2.776746732595914,1.4961092270630971,14.0,abb,3.0,1.0,1
CZE000008301469,CZE,3.502549875922443,2.1041341542702074,0.0,0.0,0.0,1.3467500354027575,1.556547600554166,1.6228112671268686,1.5473134957929757,0.7078482962561656,1.5046438753908387,0.0,1.5163019408528369,3.0301337002713233,1.8164520818184267,8.0,ab,2.0,1.0,1
DEU000013502936,DEU,2.5572273113676265,1.8562979903656263,0.0,2.5572273113676265,0.0,1.5005851478277765,1.5600106287932884,1.6697423183535818,1.483385210132459,1.2857543837624197,1.4376630202955416,0.0,1.5313338598320763,2.1162555148025524,0.984323142265982,25.0,abab,4.0,1.0,1
DEU000010002196,DEU,3.0301337002713233,2.0918640616783932,0.0,0.0,0.0,1.1622831138840004,1.4733527692181707,1.527839831855076,1.4644204688339222,0.554997910349126,1.393799551654258,0.0,1.4065650087292019,2.667228206581955,1.5012957538143972,8.0,ab,2.0,1.0,1
DEU000005601234,DEU,2.667228206581955,0.0,2.1041341542702074,2.6741486494265287,0.0,1.4054380116685825,1.5375663894178664,1.6258247726351331,1.516928056763448,0.9179203620158715,1.465250329774271,0.7078482962561656,1.5736623488849248,2.2539199210127645,1.091570005901354,19.0,abab,4.0,1.0,1
DEU000011202452,DEU,2.6026896854443837,1.6863989535702288,0.0,2.8791984572980396,0.0,1.1854398915668352,1.5353252820937662,1.5785698946869828,1.5144104237984806,0.9179203620158715,1.4841349078700552,0.0,1.508613936101164,2.2433657333340746,1.159467564352484,17.0,abab,4.0,1.0,1
DEU000004601032,DEU,3.367295829986474,2.8273136219290276,0.0,0.0,0.0,1.3013214458074807,1.576356602040725,1.6278035283358403,1.5695400313619958,0.65039140701146,1.4741440143630178,0.0,1.4856252388047966,3.133317936506554,1.8983692042863132,8.0,ab,2.0,1.0,1
DEU000007601661,DEU,1.791759469228055,2.0794415416798357,0.0,3.6000482404073204,0.0,1.475716492446776,1.5980779663825635,1.6825998023062956,1.5858874711534916,0.8697416861919439,1.5535234658496013,0.0,1.5681436937306414,2.825339287822939,1.5876641128216467,13.0,bab,3.0,1.0,1
DEU000009902166,DEU,2.4595888418037104,2.6741486494265287,0.0,0.0,0.0,1.314071840959525,1.4541658878184942,1.5494080560093084,1.4414556139997148,0.6288586214346804,1.2411497501599307,0.0,1.2732970453619232,2.5726122302071057,1.4350845252893227,8.0,ab,2.0,1.0,1
DEU000017003671,DEU,1.8562979903656263,1.9021075263969205,0.0,0.0,0.0,1.297534056720424,1.2857543837624197,1.4576463830228739,1.2508197824753498,0.6706517679334236,1.049526377397784,0.0,1.1247482629090362,1.8794650496471605,0.9506921585914875,8.0,ab,2.0,1.0,1
DEU000005301178,DEU,3.265759410767051,2.6878474937846906,0.0,0.0,0.0,1.516928056763448,1.5681436937306414,1.6800162487528851,1.5446596449907881,1.008128042731458,1.450620221545303,0.0,1.4885702656309057,3.017982882488811,1.6789639750827108,10.0,ab,2.0,1.0,1
DEU000000400098,DEU,3.3877743613300146,2.33214389523559,0.0,0.0,0.0,1.228445035063586,1.556547600554166,1.6011852711382237,1.5392287838829561,0.8995981924982446,1.4788221193337787,0.0,1.5026258232577485,2.9932291433358724,1.8164520818184267,8.0,ab,2.0,1.0,1
DEU000007801703,DEU,4.160444363926624,2.7212954278522306,0.0,2.6100697927420065,0.0,1.4142779693192962,1.7141166894278987,1.7502728545086295,1.7065210652621865,0.951362544505703,1.675207246131015,0.0,1.6844523656620183,3.1559360250943267,1.8745134302840432,17.0,abab,4.0,1.0,1
DEU000007801699,DEU,2.833213344056216,1.9740810260220096,0.0,2.580216829592325,0.0,1.4914689314388279,1.5375663894178664,1.6549190225790846,1.5187934317389256,0.889981468576569,1.475716492446776,0.0,1.4992118955762967,2.2617630984737906,1.1668205387312733,17.0,abab,4.0,1.0,1
DEU000007801705,DEU,1.791759469228055,0.0,2.2192034840549946,2.772588722239781,0.0,1.412105050494295,1.5370087668484511,1.6274753868733396,1.475716492446776,1.2036159092171295,1.3973634811730353,0.9740533328226523,1.5776880094065058,2.341805806147327,1.1649873576313308,17.0,bab,3.0,1.0,1
DEU000011902610,DEU,3.3775875160230218,2.3978952727983707,0.0,0.0,0.0,1.3709679905481975,1.5451936315479267,1.6211129698590494,1.5414212469191282,0.4256782727316239,1.4764977772162966,0.0,1.4818766360989102,3.0032042883926917,1.7707060600302227,8.0,ab,2.0,1.0,1
DEU000011902611,DEU,1.8562979903656263,2.0412203288596382,0.0,2.322387720290225,0.0,1.3788704886376961,1.4376630202955416,1.5619589416265955,1.412105050494295,0.8121574488561436,1.321027818840691,0.0,1.3599277824118416,2.0918640616783932,1.0405484877948703,13.0,bab,3.0,1.0,1
DEU000020204359,DEU,1.7749523509116738,2.066862759472976,0.0,2.272125885509337,0.0,1.394994650280372,1.4764977772162966,1.5879811609277699,1.4031644906713696,1.1552294313292908,1.303190302984587,0.0,1.4131945252404847,2.0583881324394504,1.0601024340217076,15.0,bab,3.0,1.0,1
DEU000020204361,DEU,3.0155349008501706,2.4159137783010487,0.0,0.0,0.0,1.327761429538331,1.5039736763715028,1.5837676684257285,1.4863659168704204,0.8121574488561436,1.3901705641414615,0.0,1.418552650097388,2.760009940032921,1.6119347926326877,8.0,ab,2.0,1.0,1
DEU000020204357,DEU,1.916922612182061,2.322387720290225,0.0,2.6741486494265287,0.0,1.4196068415100236,1.5019481349263526,1.6101756790081954,1.4780505656074385,0.8995981924982446,1.3889460637587359,0.0,1.4258147197671796,2.3513752571634776,1.2372587819147598,13.0,bab,3.0,1.0,1
DEU000018603993,DEU,2.6602595372658615,3.6216707044204863,0.0,0.0,0.0,1.4174927253313425,1.5984695354136471,1.6671945018393615,1.5945122591055654,0.5265890341390446,1.297534056720424,0.0,1.3158324186831463,3.2523106009544382,1.992998185154215,8.0,ab,2.0,1.0,1
DEU000011502514,DEU,3.407841924380824,2.0918640616783932,0.0,2.7788192719904172,0.0,1.188569495837426,1.6148504009614997,1.6434233345098366,1.6011852711382237,0.9351370230918297,1.5713843806173042,0.0,1.5875644833216505,2.6282852326333477,1.4448407003317747,17.0,abab,4.0,1.0,1
DEU000011502500,DEU,3.0252910757955354,1.9740810260220096,0.0,2.8903717578961645,0.0,1.4878384085642156,1.5754632128599408,1.6734888160092363,1.5643639363267043,0.7992063962999625,1.5319095853072,0.0,1.5451936315479267,2.7256718026703703,1.4989359972930376,13.0,abb,3.0,1.0,1
DEU000020504434,DEU,2.6878474937846906,2.1972245773362196,0.0,2.747270914255491,0.0,1.3467500354027575,1.554031143785049,1.6211129698590494,1.530176786686604,0.9882016178124112,1.4764977772162966,0.0,1.5079582647588008,2.3100571078327468,1.1448930411818647,19.0,abab,4.0,1.0,1
DEU000008301809,DEU,1.791759469228055,1.4350845252893227,0.0,3.763522997109702,0.0,1.3452323543376985,1.6141397176360706,1.6632944814375767,1.5968977628332395,1.0016484949025963,1.5837676684257285,0.0,1.6023358434497768,2.403334996094189,1.1901273975038829,24.0,babab,5.0,1.0,1
DEU000008301805,DEU,2.4069451083182885,2.2407096892759584,0.0,3.2733640101522705,0.0,1.3901705641414615,1.5798842520531877,1.648409474849288,1.5695400313619958,0.7856910232488903,1.5254718415540143,0.0,1.5386763877938276,2.7494053865709045,1.5159721844622072,13.0,bab,3.0,1.0,1
DEU000022804944,DEU,2.760009940032921,0.0,2.3608540011180215,0.0,0.0,1.37363667328173,1.4559141431446159,1.5695400313619958,1.4433240994372818,0.6288586214346804,1.3244216010240857,1.008128042731458,1.5248749047536574,2.580216829592325,1.352392809530416,9.0,ab,2.0,1.0,1
DEU000022804947,DEU,1.7227665977411035,2.4423470353692043,0.0,2.9444389791664403,0.0,1.2732970453619232,1.5284269505599697,1.5879811609277699,1.5105668246594022,0.8590753271500405,1.4258147197671796,0.0,1.4532856685113982,2.4876805763937173,1.3268709405878654,13.0,bab,3.0,1.0,1
DEU000020804505,DEU,3.2347491740244907,2.5649493574615367,0.0,0.0,2.6390573296152584,1.530176786686604,1.6079730216945085,1.7057203196005457,1.5933067368191371,0.9433672004942734,1.5364493816921487,0.9266593132662122,1.556547600554166,2.5915163848462583,1.375121060634125,18.0,abab,4.0,1.0,1
DEU000014203093,DEU,1.8870696490323797,1.7404661748405046,0.0,3.186352633162641,0.0,1.4780505656074385,1.527250773565224,1.644610449746497,1.5131382945855643,0.7856910232488903,1.4803556690244613,0.0,1.4971324542021334,2.498699972194309,1.3227809554385483,13.0,bab,3.0,1.0,1
DEU000009702129,DEU,1.840549633397487,2.0541237336955462,0.0,3.370738174177447,0.0,1.368263661616458,1.5686103974026746,1.6358004032454143,1.5514778669545088,0.9179203620158715,1.512498850885378,0.0,1.5336256514084452,2.667228206581955,1.4728248533779897,13.0,bab,3.0,1.0,1
DEU000021204587,DEU,3.131136910560194,3.1822118404966093,0.0,0.0,0.0,1.2460370861215575,1.5854656189300385,1.6261562246598287,1.5745651437258248,0.8121574488561436,1.418552650097388,0.0,1.4433240994372818,3.1570004211501135,1.936941479072553,8.0,ab,2.0,1.0,1
DEU000003000650,DEU,2.533696813957432,0.0,2.8903717578961645,0.0,0.0,1.4780505656074385,1.4856252388047966,1.6248263889219656,1.4788221193337787,0.495826021792124,1.2623445790337082,1.2411497501599307,1.5811885729462234,2.72785282839839,1.3737155789130306,10.0,ab,2.0,1.0,1
DEU000011102436,DEU,2.9338568698359038,1.7578579175523736,0.0,0.0,3.2347491740244907,1.4247937615815642,1.6064882599167265,1.674227577961731,1.583340520839692,1.0705291605995013,1.5614739109008298,1.3613409980207645,1.5875644833216505,2.8134107169600364,1.5085119938441398,15.0,abb,3.0,1.0,1
DEU000018103911,DEU,3.342861804649192,3.3141860046725258,0.0,0.0,0.0,1.4479168304985754,1.63454690370149,1.6983198447601615,1.6101756790081954,1.1327348211905697,1.4685335327952451,0.0,1.5194109450784927,3.32862668882732,1.8055527913055962,12.0,ab,2.0,1.0,1
DEU000005101121,DEU,1.7227665977411035,2.066862759472976,0.0,0.0,3.0106208860477417,1.4087998161504007,1.5313338598320763,1.623148837487294,1.4950290929041945,1.0654372062900141,1.4386182276098225,1.0325753196150786,1.4863659168704204,2.4218485141167214,1.1882244473577968,16.0,bab,3.0,1.0,1
DEU000005101124,DEU,2.954910279033736,2.2617630984737906,0.0,2.7343675094195836,0.0,1.3158324186831463,1.5741143399037445,1.6287840340405049,1.556547600554166,0.9351370230918297,1.5073002128032533,0.0,1.530176786686604,2.424802725718295,1.29230683574742,17.0,abab,4.0,1.0,1
DEU000021404625,DEU,3.100092288878234,1.62924053973028,0.0,1.916922612182061,0.0,1.369620336446811,1.5163019408528369,1.6027176199098807,1.4971324542021334,0.8590753271500405,1.4660765372061442,0.0,1.4885702656309057,2.1719067693519296,1.0986122886681098,17.0,abab,4.0,1.0,1
DEU000010802372,DEU,1.5260563034950492,1.589235205116581,0.0,2.8273136219290276,0.0,1.394994650280372,1.450620221545303,1.5745651437258248,1.433793962466294,0.7078482962561656,1.3913875901165476,0.0,1.412105050494295,2.174751721484161,1.0778861579939247,13.0,bab,3.0,1.0,1
DEU000000200046,DEU,1.791759469228055,2.0541237336955462,0.0,0.0,3.3141860046725258,1.4247937615815642,1.5499278077105543,1.6388926046822476,1.5414212469191282,0.6706517679334236,1.499899813778565,1.0654372062900141,1.5105668246594022,2.622250211541008,1.297463147413275,15.0,bab,3.0,1.0,1
DEU000000200036,DEU,3.459466289786131,2.2300144001592104,0.0,2.617395832834079,0.0,1.475716492446776,1.6241574180004412,1.6985302777514544,1.6027176199098807,1.0804178182729878,1.5676757238140637,0.0,1.5937095347013086,2.6354795082673745,1.4816045409242156,17.0,abab,4.0,1.0,1
DEU000010102206,DEU,3.901972669574645,2.028148247292285,0.0,2.0014800002101243,3.6635616461296463,1.4196068415100236,1.7777154139694857,1.8026589523513057,1.7245788345581137,1.5284269505599697,1.7123970165284197,1.332673388161047,1.7693033615897023,2.8669514834984926,1.296605606332735,51.0,abaabb,6.0,1.0,1
DEU000010102217,DEU,2.9014215940827497,1.7227665977411035,0.0,1.9315214116032138,0.0,1.4020178274960418,1.5012679156337616,1.603857757940496,1.4717601349138203,0.959134838920824,1.4308402550311592,0.0,1.466899120737183,2.0700223197633445,1.0524656859091248,17.0,abab,4.0,1.0,1
DEU000010102203,DEU,1.4586150226995167,1.840549633397487,0.0,4.666265285347902,0.0,1.3421631528974718,1.7554107335146967,1.776721389788583,1.7481666577414148,1.0206335762083372,1.7399111742796756,0.0,1.7475593486962586,3.3835424464234345,1.937301774518713,20.0,babb,4.0,1.0,1
DEU000001000219,DEU,4.1956970564823886,1.5260563034950492,0.0,4.183575695950044,0.0,1.499899813778565,1.7858990529573768,1.818667911755687,1.775343362119645,1.1854398915668352,1.77073964639405,0.0,1.7816244944835102,3.3221541743217022,2.010651571660561,22.0,ababb,5.0,1.0,1
DEU000001000209,DEU,3.4372078191851885,2.766319109226186,0.0,0.0,0.0,1.188569495837426,1.579447255167205,1.6141397176360706,1.5745651437258248,0.554997910349126,1.4900253090698503,0.0,1.4978282341588203,3.1570004211501135,1.9113926441726,8.0,ab,2.0,1.0,1
DEU000008201789,DEU,3.1945831322991562,2.1162555148025524,0.0,0.0,0.0,1.1479617260213135,1.5005851478277765,1.546256762051883,1.494322568520576,0.495826021792124,1.433793962466294,0.0,1.4423921394552133,2.7942278973432626,1.599387576580599,8.0,ab,2.0,1.0,1
DEU000008201801,DEU,2.3702437414678603,2.0541237336955462,0.0,1.9878743481543455,0.0,1.5163019408528369,1.5053116119274021,1.6504186597893882,1.4278406326508,1.2093707861212477,1.3437034446606386,0.0,1.4532856685113982,1.9021075263969205,1.0647107369924282,17.0,abab,4.0,1.0,1
DEU000020404402,DEU,1.4816045409242156,2.5257286443082556,0.0,0.0,0.0,1.3358849867248124,1.3421631528974718,1.4992118955762967,1.3260981609060194,0.5265890341390446,0.9089053432757519,0.0,0.9882016178124112,2.134166441369082,1.094436917257629,8.0,ab,2.0,1.0,1
DEU000001900412,DEU,2.785011242238338,0.0,3.0492730404820207,0.0,0.0,1.4841349078700552,1.5695400313619958,1.6689822615869387,1.5242759677397697,1.182267876936692,1.3310488570932806,1.0755215413706298,1.6437209301888343,2.9258461460898246,1.4763459836883233,13.0,ab,2.0,1.0,1
DEU000008601876,DEU,3.054001181677967,3.0587070727153796,0.0,0.0,0.0,1.3406113225148708,1.5575440929754398,1.6221340453157358,1.5530143072650606,0.495826021792124,1.3997043395142172,0.0,1.409907759500656,3.056356895370426,1.820508882514041,8.0,ab,2.0,1.0,1
DEU000001600330,DEU,1.7047480922384253,2.9231615807191558,0.0,0.0,0.0,1.3839715985268966,1.4515128711337983,1.5709251426920794,1.4206553564710334,0.889981468576569,0.9950087812478075,0.0,1.1516230654638673,2.489064659936664,1.426115855306562,8.0,ab,2.0,1.0,1
DEU000004901068,DEU,2.424802725718295,2.7536607123542622,0.0,2.6461747973841225,0.0,1.2732970453619232,1.5609875199287757,1.6116281028716417,1.5403284199310368,0.959134838920824,1.433793962466294,0.0,1.4693454188213473,2.3537533795684453,1.2460175802881546,17.0,abab,4.0,1.0,1
DEU000019204147,DEU,2.856470206220483,2.2512917986064953,0.0,2.3702437414678603,0.0,1.3294115989290574,1.543047890221325,1.6098105848686886,1.5200263419066968,0.959134838920824,1.4585065814445473,0.0,1.4900253090698503,2.2669579153508947,1.1849698571103926,17.0,abab,4.0,1.0,1
DEU000010302259,DEU,1.9021075263969205,2.066862759472976,0.0,3.586292865338835,0.0,1.3193101915340342,1.604613560172503,1.6518386015896627,1.5863082789234622,1.0016484949025963,1.5545373490427516,0.0,1.576356602040725,2.8273136219290276,1.5011100356227662,15.0,bab,3.0,1.0,1
DEU000010302260,DEU,2.5649493574615367,2.6461747973841225,0.0,0.0,0.0,1.3050429528286707,1.4627496662271613,1.5519915159476683,1.449723356256849,0.65039140701146,1.2711498482847257,0.0,1.3013214458074807,2.60638654732571,1.4644121403838426,8.0,ab,2.0,1.0,1
